AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_Byte,2,11,2.45,20.2,83.1,23.35
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_Byte,2,10,2.4,20.2,82.3,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_DoubleWord,2,57,4.75,20.1,86.2,23.4
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_DoubleWord,3,158,10.75,20.2,180.5,28.22
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_HalfWord,2,4,2.1,9.8,68.9,12.76
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_HalfWord,2,4,2.1,8.8,26.9,9.7
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_Word,2,11,2.45,9.8,26.9,10.66
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Load_Aligned_Word,3,4,3.05,9.9,26.9,10.75
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_Byte,2,11,2.45,20.2,37.9,21.09
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_Byte,2,10,2.4,20.2,82.7,23.33
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_DoubleWord,2,35,3.65,20.1,82.3,23.21
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_DoubleWord,3,81,6.9,20.2,82.4,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_HalfWord,2,4,2.1,9.8,33.5,10.99
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_HalfWord,2,4,2.1,8.8,41.8,10.45
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_Word,2,11,2.45,9.8,43.9,11.51
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P03__CPU_P03,System__Board_B0__Cluster_C0__PE_P03__CPU_P03__Store_Aligned_Word,3,4,3.05,9.9,73.1,13.06
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_Byte,2,11,2.45,20.2,82.3,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_Byte,2,10,2.4,20.2,82.3,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_DoubleWord,2,57,4.75,20.1,82.3,23.21
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_DoubleWord,3,158,10.75,20.2,182.4,28.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_HalfWord,2,4,2.1,9.8,71,12.86
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_HalfWord,2,4,2.1,8.8,33.2,10.02
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_Word,2,11,2.45,9.8,33.2,10.97
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Load_Aligned_Word,3,4,3.05,9.9,26.9,10.75
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_Byte,2,20,2.9,20.2,82.7,23.33
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_Byte,2,80,5.9,20.2,82.3,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_DoubleWord,2,80,5.9,20.1,84.3,23.31
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_DoubleWord,3,80,6.85,20.2,106.5,24.52
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_HalfWord,2,4,2.1,9.8,43.9,11.51
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_HalfWord,2,4,2.1,8.8,43.9,10.56
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_Word,2,11,2.45,9.8,71,12.86
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C0__PE_P04__CPU_P04,System__Board_B0__Cluster_C0__PE_P04__CPU_P04__Store_Aligned_Word,3,4,3.05,9.9,62.6,12.53
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_Byte,2,11,2.45,10.3,18.2,10.69
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_Byte,2,10,2.4,10.3,20.9,10.83
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_DoubleWord,2,4,2.1,10.2,19.2,10.65
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_DoubleWord,3,10,3.35,10.3,16.6,10.61
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_HalfWord,2,4,2.1,3,6.5,3.17
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_HalfWord,2,4,2.1,3,7.7,3.23
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_Word,2,11,2.45,3,7.7,3.23
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Load_Aligned_Word,3,4,3.05,3,7.9,3.24
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_Byte,2,11,2.45,10.3,13.7,10.47
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_Byte,2,10,2.4,10.3,15.4,10.56
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_DoubleWord,2,4,2.1,10.2,13.6,10.37
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_DoubleWord,3,10,3.35,10.3,16.7,10.62
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_HalfWord,2,4,2.1,3,6.7,3.18
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_HalfWord,2,4,2.1,3,7.5,3.22
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_Word,2,11,2.45,3,7.1,3.2
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P05__CPU_P05,System__Board_B0__Cluster_C1__PE_P05__CPU_P05__Store_Aligned_Word,3,4,3.05,3,7.6,3.23
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P06__CPU_P06,System__Board_B0__Cluster_C1__PE_P06__CPU_P06__Load_Aligned_Byte,2,11,2.45,10.3,19,10.73
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P06__CPU_P06,System__Board_B0__Cluster_C1__PE_P06__CPU_P06__Load_Aligned_Byte,2,10,2.4,10.3,18.6,10.72
AS_exclusive_support_global_address_area,AS_exclusive_support_global_address_area__SS_CRAM_Bank0_C0,System__Board_B0__Cluster_C0__CRAM_Bank0_C0,System__Board_B0__Cluster_C1__PE_P06__CPU_P06,System__Board_B0__Cluster_C1__PE_P06__CPU_P06__Load_Aligned_DoubleWord,2,4,2.1,10.2,18.5,10.61
